sample_id,top_3_train_indices
TR-5343,"[7797, 7963, 844]"
TR-5344,"[8524, 4024, 3847]"
TR-5345,"[7844, 8519, 6808]"
TR-5346,"[6552, 2247, 5302]"
TR-5347,"[2657, 8537, 7466]"
TR-5348,"[795, 5456, 5212]"
TR-5349,"[487, 2114, 7254]"
TR-5350,"[889, 1314, 951]"
TR-5351,"[5295, 1976, 4953]"
TR-5352,"[2358, 7537, 3401]"
TR-5353,"[1577, 5942, 4945]"
TR-5354,"[4193, 7701, 5171]"
TR-5355,"[6939, 6754, 5571]"
TR-5356,"[6694, 6217, 7519]"
TR-5357,"[4487, 8195, 1001]"
TR-5358,"[6986, 8542, 198]"
TR-5359,"[6592, 5468, 867]"
TR-5360,"[6990, 5571, 1987]"
TR-5361,"[7405, 7527, 1965]"
TR-5362,"[2502, 2995, 1613]"
TR-5363,"[5239, 7934, 2919]"
TR-5364,"[678, 5231, 6582]"
TR-5365,"[392, 2093, 8047]"
TR-5366,"[2551, 5228, 4480]"
TR-5367,"[1502, 3909, 6271]"
TR-5368,"[6383, 7021, 202]"
TR-5369,"[2734, 8238, 8790]"
TR-5370,"[7461, 3394, 138]"
TR-5371,"[7928, 6465, 6206]"
TR-5372,"[8780, 8211, 3484]"
TR-5373,"[2, 549, 488]"
TR-5374,"[8426, 8752, 5396]"
TR-5375,"[2272, 6578, 109]"
TR-5376,"[6029, 4483, 8085]"
TR-5377,"[3659, 1844, 2042]"
TR-5378,"[5547, 6285, 8557]"
TR-5379,"[4807, 1480, 6064]"
TR-5380,"[7461, 3394, 4945]"
TR-5381,"[5412, 32, 8290]"
TR-5382,"[1211, 5899, 8503]"
TR-5383,"[7900, 5396, 3394]"
TR-5384,"[6103, 426, 3358]"
TR-5385,"[6755, 4594, 4373]"
TR-5386,"[6961, 2113, 2122]"
TR-5387,"[5135, 6047, 8547]"
TR-5388,"[5229, 6860, 5166]"
TR-5389,"[5280, 5351, 7226]"
TR-5390,"[5491, 6031, 8637]"
TR-5391,"[8036, 1938, 7256]"
TR-5392,"[4966, 7740, 1294]"
TR-5393,"[8080, 5891, 7815]"
TR-5394,"[1899, 3209, 2723]"
TR-5395,"[8657, 288, 5231]"
TR-5396,"[8459, 5241, 4905]"
TR-5397,"[8223, 6089, 6388]"
TR-5398,"[5186, 3720, 1842]"
TR-5399,"[4616, 7834, 6738]"
TR-5400,"[1367, 1732, 4486]"
TR-5401,"[5489, 2913, 1589]"
TR-5402,"[6909, 3260, 2358]"
TR-5403,"[7615, 545, 4243]"
TR-5404,"[8399, 3855, 6243]"
TR-5405,"[6180, 5551, 2452]"
TR-5406,"[230, 1490, 11]"
TR-5407,"[2496, 3477, 3153]"
TR-5408,"[1888, 7840, 2146]"
TR-5409,"[2369, 667, 122]"
TR-5410,"[6070, 175, 193]"
TR-5411,"[6014, 6925, 7707]"
TR-5412,"[7838, 7767, 7995]"
TR-5413,"[5380, 32, 1321]"
TR-5414,"[6232, 7272, 5464]"
TR-5415,"[8277, 5153, 6500]"
TR-5416,"[5578, 6243, 930]"
TR-5417,"[5902, 8188, 3433]"
TR-5418,"[8759, 7958, 3637]"
TR-5419,"[7766, 2333, 7862]"
TR-5420,"[4281, 6490, 808]"
TR-5421,"[6887, 3487, 3147]"
TR-5422,"[6719, 1586, 2855]"
TR-5423,"[3100, 7615, 1569]"
TR-5424,"[5248, 4333, 4594]"
TR-5425,"[4432, 1037, 1853]"
TR-5426,"[6962, 1554, 7892]"
TR-5427,"[5548, 4129, 4269]"
TR-5428,"[7686, 7940, 6694]"
TR-5429,"[3062, 2734, 8416]"
TR-5430,"[2926, 5157, 1547]"
TR-5431,"[2590, 3023, 3406]"
TR-5432,"[6625, 6744, 6484]"
TR-5433,"[7922, 7931, 119]"
TR-5434,"[3588, 1685, 677]"
TR-5435,"[5472, 7088, 283]"
TR-5436,"[6417, 33, 6284]"
TR-5437,"[3, 49, 542]"
TR-5438,"[5877, 158, 2283]"
TR-5439,"[7961, 8203, 8467]"
TR-5440,"[6615, 5792, 2591]"
TR-5441,"[5881, 2982, 6284]"
TR-5442,"[3133, 1770, 3405]"
TR-5443,"[8030, 1821, 834]"
TR-5444,"[7229, 6873, 5099]"
TR-5445,"[8115, 7738, 5827]"
TR-5446,"[6479, 8545, 5371]"
TR-5447,"[8348, 6565, 8080]"
TR-5448,"[910, 1254, 6696]"
TR-5449,"[643, 7834, 5992]"
TR-5450,"[5642, 5561, 5994]"
TR-5451,"[7623, 2644, 4352]"
TR-5452,"[5522, 7335, 8585]"
TR-5453,"[4599, 4628, 5384]"
TR-5454,"[8198, 6361, 5223]"
TR-5455,"[758, 6338, 6441]"
TR-5456,"[4262, 3840, 7777]"
TR-5457,"[5212, 5539, 795]"
TR-5458,"[2376, 542, 5323]"
TR-5459,"[6979, 6717, 6197]"
TR-5460,"[2238, 5004, 769]"
TR-5461,"[8026, 3385, 8684]"
TR-5462,"[8571, 6360, 8414]"
TR-5463,"[5816, 8345, 7693]"
TR-5464,"[4359, 4836, 6473]"
TR-5465,"[5881, 1382, 7347]"
TR-5466,"[7431, 7233, 7182]"
TR-5467,"[6520, 5440, 1177]"
TR-5468,"[5595, 8776, 76]"
TR-5469,"[8432, 5358, 5271]"
TR-5470,"[2093, 7589, 5516]"
TR-5471,"[8390, 5024, 4866]"
TR-5472,"[7368, 757, 7529]"
TR-5473,"[7088, 884, 7573]"
TR-5474,"[4716, 854, 104]"
TR-5475,"[8175, 6344, 2569]"
TR-5476,"[6283, 163, 6635]"
TR-5477,"[853, 136, 7797]"
TR-5478,"[5263, 6198, 5331]"
TR-5479,"[2106, 3209, 2894]"
TR-5480,"[8376, 6156, 6693]"
TR-5481,"[352, 2591, 645]"
TR-5482,"[6529, 4587, 5471]"
TR-5483,"[7627, 2140, 1405]"
TR-5484,"[7792, 4989, 7906]"
TR-5485,"[5509, 2184, 3228]"
TR-5486,"[8102, 2934, 7250]"
TR-5487,"[1922, 6830, 844]"
TR-5488,"[8366, 3376, 8768]"
TR-5489,"[3181, 4397, 5705]"
TR-5490,"[866, 1929, 737]"
TR-5491,"[3172, 2274, 5936]"
TR-5492,"[5389, 6974, 8104]"
TR-5493,"[8228, 4269, 8325]"
TR-5494,"[8052, 2122, 7661]"
TR-5495,"[2604, 7368, 838]"
TR-5496,"[4738, 8642, 8378]"
TR-5497,"[5999, 3652, 1904]"
TR-5498,"[5673, 6582, 8770]"
TR-5499,"[990, 7087, 1551]"
TR-5500,"[8444, 7577, 8628]"
TR-5501,"[6444, 1236, 5861]"
TR-5502,"[7458, 1492, 7700]"
TR-5503,"[1245, 1032, 940]"
TR-5504,"[5323, 8516, 3484]"
TR-5505,"[8245, 7828, 8355]"
TR-5506,"[2045, 1064, 425]"
TR-5507,"[6526, 4193, 5667]"
TR-5508,"[5977, 7530, 149]"
TR-5509,"[8426, 6388, 8277]"
TR-5510,"[5368, 2310, 4103]"
TR-5511,"[1247, 314, 1525]"
TR-5512,"[8154, 987, 7375]"
TR-5513,"[7582, 6679, 6655]"
TR-5514,"[7586, 5777, 3556]"
TR-5515,"[5290, 5327, 8049]"
TR-5516,"[5004, 2185, 5337]"
TR-5517,"[4264, 4423, 8270]"
TR-5518,"[7124, 498, 1322]"
TR-5519,"[4199, 4764, 2499]"
TR-5520,"[8052, 7093, 8030]"
TR-5521,"[5724, 6806, 3592]"
TR-5522,"[4012, 7080, 8654]"
TR-5523,"[5451, 4844, 5747]"
TR-5524,"[8438, 8189, 5458]"
TR-5525,"[6954, 6260, 7120]"
TR-5526,"[8189, 5450, 5156]"
TR-5527,"[4072, 8328, 1370]"
TR-5528,"[2391, 3072, 2542]"
TR-5529,"[5682, 6037, 8495]"
TR-5530,"[2985, 8767, 2958]"
TR-5531,"[6118, 2982, 6214]"
TR-5532,"[3129, 7545, 6396]"
TR-5533,"[6283, 2301, 7181]"
TR-5534,"[5237, 5547, 6173]"
TR-5535,"[531, 166, 5060]"
TR-5536,"[2288, 7482, 7562]"
TR-5537,"[5309, 3097, 8670]"
TR-5538,"[2330, 7524, 3172]"
TR-5539,"[8038, 7728, 4281]"
TR-5540,"[5456, 795, 4617]"
TR-5541,"[1310, 6460, 2684]"
TR-5542,"[4422, 6255, 7838]"
TR-5543,"[4541, 7583, 3092]"
TR-5544,"[8208, 8619, 5995]"
TR-5545,"[6285, 4344, 5959]"
TR-5546,"[5382, 1091, 2142]"
TR-5547,"[5547, 5881, 5464]"
TR-5548,"[5546, 6625, 5533]"
TR-5549,"[5200, 736, 4796]"
TR-5550,"[8441, 7892, 7701]"
TR-5551,"[8192, 8205, 1857]"
TR-5552,"[5404, 6180, 2452]"
TR-5553,"[3526, 7266, 6832]"
TR-5554,"[7006, 6873, 4625]"
TR-5555,"[390, 712, 8270]"
TR-5556,"[7288, 5581, 3021]"
TR-5557,"[8068, 1375, 3071]"
TR-5558,"[6449, 8699, 2853]"
TR-5559,"[5651, 2717, 4147]"
TR-5560,"[3594, 3726, 4148]"
TR-5561,"[81, 2060, 8328]"
TR-5562,"[6416, 5654, 7258]"
TR-5563,"[6771, 8427, 7595]"
TR-5564,"[2889, 3638, 7465]"
TR-5565,"[3385, 717, 6721]"
TR-5566,"[2512, 457, 3909]"
TR-5567,"[6875, 6914, 5100]"
TR-5568,"[299, 4162, 553]"
TR-5569,"[8597, 3469, 397]"
TR-5570,"[81, 5560, 1037]"
TR-5571,"[3676, 4812, 5029]"
TR-5572,"[2829, 5330, 1987]"
TR-5573,"[6243, 6648, 8638]"
TR-5574,"[2641, 1935, 7696]"
TR-5575,"[4344, 1475, 678]"
TR-5576,"[5723, 6078, 6037]"
TR-5577,"[61, 485, 5379]"
TR-5578,"[6208, 7338, 3166]"
TR-5579,"[5415, 2241, 930]"
TR-5580,"[1141, 414, 2801]"
TR-5581,"[6139, 5508, 6388]"
TR-5582,"[5555, 2784, 6728]"
TR-5583,"[3987, 6607, 8094]"
TR-5584,"[3203, 4667, 4819]"
TR-5585,"[2882, 1833, 5936]"
TR-5586,"[6833, 8254, 8391]"
TR-5587,"[8198, 7940, 5373]"
TR-5588,"[2153, 7057, 459]"
TR-5589,"[5591, 6089, 5396]"
TR-5590,"[5597, 5598, 5672]"
TR-5591,"[5469, 1649, 2997]"
TR-5592,"[4645, 7940, 5588]"
TR-5593,"[5645, 5723, 6078]"
TR-5594,"[6742, 1998, 7086]"
TR-5595,"[8019, 5710, 8628]"
TR-5596,"[76, 8441, 7892]"
TR-5597,"[6198, 1038, 2820]"
TR-5598,"[5589, 5598, 5672]"
TR-5599,"[5597, 5589, 2243]"
TR-5600,"[5200, 0, 2574]"
TR-5601,"[7209, 1195, 2056]"
TR-5602,"[6251, 2104, 1033]"
TR-5603,"[325, 1596, 8585]"
TR-5604,"[5307, 5176, 4368]"
TR-5605,"[1003, 5409, 7160]"
TR-5606,"[2050, 831, 173]"
TR-5607,"[3459, 500, 1760]"
TR-5608,"[3382, 4620, 7649]"
TR-5609,"[1180, 1426, 2590]"
TR-5610,"[3174, 2230, 6103]"
TR-5611,"[4916, 2944, 8016]"
TR-5612,"[6936, 8414, 6267]"
TR-5613,"[7782, 83, 5753]"
TR-5614,"[4799, 5922, 8776]"
TR-5615,"[1211, 7376, 8189]"
TR-5616,"[8344, 7392, 5661]"
TR-5617,"[6694, 1857, 8198]"
TR-5618,"[4616, 5369, 975]"
TR-5619,"[7443, 7627, 7180]"
TR-5620,"[4834, 4653, 8080]"
TR-5621,"[8339, 8253, 5810]"
TR-5622,"[1574, 8349, 5738]"
TR-5623,"[6503, 7854, 3892]"
TR-5624,"[8103, 5763, 5427]"
TR-5625,"[7379, 6494, 2861]"
TR-5626,"[7176, 7753, 7386]"
TR-5627,"[7856, 4151, 8071]"
TR-5628,"[2261, 1634, 5157]"
TR-5629,"[6109, 8013, 5769]"
TR-5630,"[2102, 1174, 5716]"
TR-5631,"[8349, 6574, 3351]"
TR-5632,"[6261, 5020, 7171]"
TR-5633,"[8015, 8516, 3793]"
TR-5634,"[4024, 2964, 4343]"
TR-5635,"[7810, 6103, 2476]"
TR-5636,"[5904, 4030, 8661]"
TR-5637,"[1498, 5008, 2819]"
TR-5638,"[6129, 7810, 5907]"
TR-5639,"[8661, 5635, 6155]"
TR-5640,"[4600, 6056, 7422]"
TR-5641,"[8249, 6789, 7659]"
TR-5642,"[2608, 529, 851]"
TR-5643,"[7554, 6094, 2238]"
TR-5644,"[249, 2696, 8126]"
TR-5645,"[8476, 3782, 3629]"
TR-5646,"[5592, 3280, 5524]"
TR-5647,"[4003, 179, 8119]"
TR-5648,"[2903, 8125, 8695]"
TR-5649,"[7753, 1718, 1802]"
TR-5650,"[7817, 1237, 7773]"
TR-5651,"[6676, 6772, 6856]"
TR-5652,"[4321, 5558, 6044]"
TR-5653,"[5301, 6361, 395]"
TR-5654,"[8454, 8602, 8663]"
TR-5655,"[6500, 6807, 2994]"
TR-5656,"[1244, 1032, 5310]"
TR-5657,"[7689, 2811, 5815]"
TR-5658,"[8186, 5665, 6404]"
TR-5659,"[8788, 3837, 8762]"
TR-5660,"[6526, 8276, 2150]"
TR-5661,"[199, 44, 304]"
TR-5662,"[5573, 2816, 2818]"
TR-5663,"[4951, 8609, 8663]"
TR-5664,"[1103, 2253, 6448]"
TR-5665,"[5855, 8538, 732]"
TR-5666,"[8186, 5657, 7841]"
TR-5667,"[7368, 5742, 5151]"
TR-5668,"[6526, 8276, 5171]"
TR-5669,"[7776, 239, 3667]"
TR-5670,"[6483, 5817, 5632]"
TR-5671,"[7554, 8043, 3007]"
TR-5672,"[2552, 5798, 6034]"
TR-5673,"[5589, 5597, 5598]"
TR-5674,"[5497, 6582, 8770]"
TR-5675,"[7529, 8115, 8294]"
TR-5676,"[8785, 5184, 8222]"
TR-5677,"[221, 2952, 4916]"
TR-5678,"[7430, 6080, 3289]"
TR-5679,"[7202, 7499, 2623]"
TR-5680,"[7525, 119, 5367]"
TR-5681,"[8736, 8611, 398]"
TR-5682,"[954, 1353, 1448]"
TR-5683,"[7834, 3990, 4264]"
TR-5684,"[8697, 4437, 8781]"
TR-5685,"[6857, 7364, 6199]"
TR-5686,"[3131, 2814, 6950]"
TR-5687,"[5701, 8771, 4979]"
TR-5688,"[5831, 6709, 1524]"
TR-5689,"[2381, 6950, 6314]"
TR-5690,"[4958, 8540, 8550]"
TR-5691,"[2727, 6111, 1577]"
TR-5692,"[5329, 3437, 6283]"
TR-5693,"[5331, 94, 459]"
TR-5694,"[1836, 773, 5134]"
TR-5695,"[404, 983, 23]"
TR-5696,"[8034, 3062, 4577]"
TR-5697,"[6089, 5311, 5654]"
TR-5698,"[5635, 7311, 64]"
TR-5699,"[729, 4835, 334]"
TR-5700,"[6894, 5626, 7898]"
TR-5701,"[7422, 6056, 5639]"
TR-5702,"[5686, 8771, 4779]"
TR-5703,"[6103, 3601, 6078]"
TR-5704,"[1375, 3007, 5215]"
TR-5705,"[6396, 3129, 5531]"
TR-5706,"[4397, 621, 3416]"
TR-5707,"[6099, 2891, 2614]"
TR-5708,"[5784, 5741, 4744]"
TR-5709,"[2325, 7958, 8043]"
TR-5710,"[5899, 6780, 8247]"
TR-5711,"[8444, 5255, 1102]"
TR-5712,"[5805, 5892, 4797]"
TR-5713,"[1076, 593, 1178]"
TR-5714,"[6158, 4522, 1807]"
TR-5715,"[5851, 7664, 7926]"
TR-5716,"[1260, 1100, 999]"
TR-5717,"[8444, 6587, 8043]"
TR-5718,"[2555, 7689, 4729]"
TR-5719,"[1116, 185, 3239]"
TR-5720,"[5912, 6121, 6600]"
TR-5721,"[139, 7127, 395]"
TR-5722,"[2453, 3289, 4177]"
TR-5723,"[5805, 5711, 5954]"
TR-5724,"[5749, 6102, 8104]"
TR-5725,"[8696, 5520, 3462]"
TR-5726,"[5920, 5851, 6117]"
TR-5727,"[2555, 6102, 5860]"
TR-5728,"[2181, 7597, 8156]"
TR-5729,"[6028, 7589, 4103]"
TR-5730,"[5947, 873, 6114]"
TR-5731,"[5758, 6736, 8349]"
TR-5732,"[5844, 2038, 3395]"
TR-5733,"[764, 7687, 3459]"
TR-5734,"[5961, 6982, 6103]"
TR-5735,"[2736, 8621, 1968]"
TR-5736,"[1911, 775, 2350]"
TR-5737,"[3280, 295, 6322]"
TR-5738,"[7930, 1679, 7262]"
TR-5739,"[1574, 5149, 6194]"
TR-5740,"[96, 6147, 6107]"
TR-5741,"[92, 903, 1476]"
TR-5742,"[5829, 193, 6001]"
TR-5743,"[3133, 5666, 7368]"
TR-5744,"[1112, 5965, 2657]"
TR-5745,"[52, 126, 1075]"
TR-5746,"[370, 7589, 7871]"
TR-5747,"[3676, 2217, 7066]"
TR-5748,"[5755, 4500, 96]"
TR-5749,"[5864, 1930, 7339]"
TR-5750,"[3443, 838, 7689]"
TR-5751,"[643, 5936, 7667]"
TR-5752,"[7333, 936, 23]"
TR-5753,"[6001, 83, 5753]"
TR-5754,"[83, 547, 7782]"
TR-5755,"[7673, 6103, 6065]"
TR-5756,"[5747, 96, 4500]"
TR-5757,"[3459, 8015, 5936]"
TR-5758,"[3133, 3314, 2014]"
TR-5759,"[281, 3289, 5730]"
TR-5760,"[5719, 6712, 6078]"
TR-5761,"[4336, 5201, 3761]"
TR-5762,"[6943, 6070, 1991]"
TR-5763,"[8205, 5486, 8019]"
TR-5764,"[8366, 5827, 6104]"
TR-5765,"[7822, 8360, 5341]"
TR-5766,"[1535, 173, 831]"
TR-5767,"[1927, 2535, 7083]"
TR-5768,"[6961, 253, 7832]"
TR-5769,"[1740, 190, 8190]"
TR-5770,"[8013, 7687, 5891]"
TR-5771,"[1560, 2788, 3316]"
TR-5772,"[7176, 5306, 3137]"
TR-5773,"[1207, 793, 2223]"
TR-5774,"[7965, 4808, 5305]"
TR-5775,"[6189, 441, 2362]"
TR-5776,"[7477, 6993, 7024]"
TR-5777,"[2987, 602, 408]"
TR-5778,"[7763, 1518, 8772]"
TR-5779,"[5941, 5983, 6043]"
TR-5780,"[4015, 3806, 4501]"
TR-5781,"[8346, 8252, 3683]"
TR-5782,"[6632, 4356, 6220]"
TR-5783,"[3557, 8232, 8030]"
TR-5784,"[3899, 6217, 8158]"
TR-5785,"[1220, 5707, 903]"
TR-5786,"[5849, 7948, 255]"
TR-5787,"[185, 1116, 958]"
TR-5788,"[8015, 1214, 5669]"
TR-5789,"[6021, 2545, 8605]"
TR-5790,"[6157, 7834, 761]"
TR-5791,"[8471, 4997, 8191]"
TR-5792,"[8516, 5894, 5486]"
TR-5793,"[8366, 5827, 5763]"
TR-5794,"[3529, 3135, 3378]"
TR-5795,"[3547, 3652, 5767]"
TR-5796,"[4469, 425, 1544]"
TR-5797,"[5867, 6043, 5941]"
TR-5798,"[8296, 6898, 2463]"
TR-5799,"[5904, 5873, 8585]"
TR-5800,"[1922, 1339, 1522]"
TR-5801,"[4837, 5886, 4568]"
TR-5802,"[8335, 5883, 7448]"
TR-5803,"[4796, 7898, 6486]"
TR-5804,"[8337, 3548, 6759]"
TR-5805,"[2457, 8537, 3601]"
TR-5806,"[5711, 6607, 6406]"
TR-5807,"[8116, 6115, 3239]"
TR-5808,"[6233, 3855, 5403]"
TR-5809,"[5937, 5963, 7914]"
TR-5810,"[7599, 4396, 6855]"
TR-5811,"[8295, 8699, 3433]"
TR-5812,"[2734, 6842, 8416]"
TR-5813,"[1749, 1498, 7066]"
TR-5814,"[6006, 7737, 3102]"
TR-5815,"[2283, 7321, 7601]"
TR-5816,"[8190, 5656, 1957]"
TR-5817,"[7693, 8345, 5462]"
TR-5818,"[710, 7163, 5323]"
TR-5819,"[2610, 2453, 2574]"
TR-5820,"[8433, 7422, 2386]"
TR-5821,"[5471, 6946, 6970]"
TR-5822,"[5752, 8725, 6070]"
TR-5823,"[6060, 583, 4283]"
TR-5824,"[6874, 6825, 7480]"
TR-5825,"[1037, 8335, 7227]"
TR-5826,"[4270, 4320, 4218]"
TR-5827,"[8388, 8587, 8805]"
TR-5828,"[6104, 4554, 5763]"
TR-5829,"[7155, 4620, 3382]"
TR-5830,"[193, 6070, 5741]"
TR-5831,"[6572, 6164, 717]"
TR-5832,"[5687, 5756, 7958]"
TR-5833,"[125, 7853, 7445]"
TR-5834,"[2829, 7790, 8441]"
TR-5835,"[5196, 1968, 5734]"
TR-5836,"[134, 5245, 1977]"
TR-5837,"[7680, 6360, 7291]"
TR-5838,"[6027, 2333, 3127]"
TR-5839,"[1482, 5804, 2457]"
TR-5840,"[7892, 8441, 7701]"
TR-5841,"[2282, 586, 1103]"
TR-5842,"[7842, 2712, 3721]"
TR-5843,"[3503, 8481, 8009]"
TR-5844,"[6187, 8154, 7951]"
TR-5845,"[5731, 3797, 5708]"
TR-5846,"[8366, 5763, 4554]"
TR-5847,"[6530, 6332, 6629]"
TR-5848,"[4840, 8676, 8631]"
TR-5849,"[7725, 1095, 7692]"
TR-5850,"[1714, 5224, 7948]"
TR-5851,"[6017, 2457, 870]"
TR-5852,"[8285, 8086, 5883]"
TR-5853,"[1263, 1060, 1262]"
TR-5854,"[5143, 3007, 1375]"
TR-5855,"[6390, 898, 6524]"
TR-5856,"[8313, 8356, 5664]"
TR-5857,"[2683, 6848, 7660]"
TR-5858,"[6011, 6146, 6135]"
TR-5859,"[7077, 5297, 1836]"
TR-5860,"[3094, 8063, 4454]"
TR-5861,"[2911, 5726, 2364]"
TR-5862,"[2555, 5717, 2474]"
TR-5863,"[4490, 3852, 2742]"
TR-5864,"[7637, 462, 4129]"
TR-5865,"[5748, 7339, 1930]"
TR-5866,"[2470, 7056, 7926]"
TR-5867,"[8172, 7733, 4949]"
TR-5868,"[5796, 6043, 5941]"
TR-5869,"[2850, 1362, 1464]"
TR-5870,"[1339, 499, 8049]"
TR-5871,"[8108, 5279, 6366]"
TR-5872,"[1602, 1596, 1948]"
TR-5873,"[463, 3539, 1243]"
TR-5874,"[8585, 5798, 5904]"
TR-5875,"[4279, 4270, 8080]"
TR-5876,"[2280, 3443, 8078]"
TR-5877,"[5032, 7701, 4180]"
TR-5878,"[158, 2283, 5437]"
TR-5879,"[2722, 2073, 1289]"
TR-5880,"[1359, 8010, 42]"
TR-5881,"[5985, 3610, 2536]"
TR-5882,"[5464, 5440, 7347]"
TR-5883,"[1639, 401, 1303]"
TR-5884,"[8335, 8086, 5801]"
TR-5885,"[7738, 808, 3443]"
TR-5886,"[1352, 8191, 8459]"
TR-5887,"[5920, 3242, 5851]"
TR-5888,"[2089, 6341, 7625]"
TR-5889,"[8195, 8516, 1524]"
TR-5890,"[5916, 1774, 6704]"
TR-5891,"[5976, 1023, 379]"
TR-5892,"[7815, 3484, 5849]"
TR-5893,"[6742, 105, 1226]"
TR-5894,"[5964, 6128, 7020]"
TR-5895,"[8516, 6323, 3484]"
TR-5896,"[3353, 3447, 5898]"
TR-5897,"[6195, 6172, 2526]"
TR-5898,"[6245, 8009, 7891]"
TR-5899,"[491, 1147, 1113]"
TR-5900,"[5709, 7828, 172]"
TR-5901,"[6898, 2463, 8373]"
TR-5902,"[7160, 5747, 5755]"
TR-5903,"[7660, 2900, 1418]"
TR-5904,"[6380, 7847, 809]"
TR-5905,"[5798, 5873, 8585]"
TR-5906,"[7460, 6289, 142]"
TR-5907,"[4399, 8565, 8073]"
TR-5908,"[3389, 8019, 7847]"
TR-5909,"[8297, 7147, 3440]"
TR-5910,"[7570, 7975, 6830]"
TR-5911,"[488, 5372, 2]"
TR-5912,"[8130, 3806, 5779]"
TR-5913,"[1760, 6000, 6681]"
TR-5914,"[7526, 3446, 6103]"
TR-5915,"[5992, 8551, 5935]"
TR-5916,"[6934, 3187, 7106]"
TR-5917,"[4951, 8454, 5889]"
TR-5918,"[5957, 2308, 7827]"
TR-5919,"[7318, 8213, 6820]"
TR-5920,"[5592, 8383, 7763]"
TR-5921,"[8086, 7448, 7926]"
TR-5922,"[1625, 870, 7138]"
TR-5923,"[5613, 4799, 3915]"
TR-5924,"[1971, 1776, 1830]"
TR-5925,"[92, 5740, 903]"
TR-5926,"[7871, 2581, 2290]"
TR-5927,"[3370, 276, 1271]"
TR-5928,"[4768, 5612, 6249]"
TR-5929,"[5930, 7605, 7090]"
TR-5930,"[2379, 3989, 5340]"
TR-5931,"[8038, 7728, 4281]"
TR-5932,"[2807, 7373, 586]"
TR-5933,"[6964, 6808, 7677]"
TR-5934,"[6096, 4973, 3534]"
TR-5935,"[4211, 4993, 4002]"
TR-5936,"[6607, 5992, 2243]"
TR-5937,"[482, 1799, 6145]"
TR-5938,"[5963, 5808, 8208]"
TR-5939,"[5283, 5942, 3446]"
TR-5940,"[2600, 390, 712]"
TR-5941,"[7730, 8750, 4000]"
TR-5942,"[5778, 5983, 6043]"
TR-5943,"[5352, 1577, 2691]"
TR-5944,"[7609, 5891, 7815]"
TR-5945,"[5323, 980, 3]"
TR-5946,"[3010, 4680, 6964]"
TR-5947,"[3924, 5892, 774]"
TR-5948,"[5729, 6117, 1131]"
TR-5949,"[5154, 5424, 881]"
TR-5950,"[4910, 5985, 5880]"
TR-5951,"[1162, 3491, 80]"
TR-5952,"[379, 761, 6350]"
TR-5953,"[2357, 6009, 5459]"
TR-5954,"[2989, 8262, 7839]"
TR-5955,"[3665, 5754, 8337]"
TR-5956,"[3810, 5628, 151]"
TR-5957,"[7033, 6372, 1138]"
TR-5958,"[7827, 2282, 2308]"
TR-5959,"[5977, 7241, 4526]"
TR-5960,"[6853, 3884, 4377]"
TR-5961,"[7737, 5894, 5333]"
TR-5962,"[5733, 6982, 1926]"
TR-5963,"[199, 44, 304]"
TR-5964,"[5937, 6681, 8208]"
TR-5965,"[6073, 8280, 6107]"
TR-5966,"[807, 85, 2329]"
TR-5967,"[953, 1652, 1102]"
TR-5968,"[6097, 6010, 6547]"
TR-5969,"[7844, 8239, 7783]"
TR-5970,"[6209, 5653, 7873]"
TR-5971,"[7164, 3231, 2945]"
TR-5972,"[8252, 1687, 8346]"
TR-5973,"[690, 437, 2375]"
TR-5974,"[5984, 6041, 8414]"
TR-5975,"[2874, 6400, 5243]"
TR-5976,"[5869, 1778, 3888]"
TR-5977,"[5890, 6619, 3738]"
TR-5978,"[149, 7530, 7300]"
TR-5979,"[1232, 3718, 2026]"
TR-5980,"[8260, 2600, 5939]"
TR-5981,"[6894, 3369, 1352]"
TR-5982,"[505, 2273, 3743]"
TR-5983,"[7242, 6641, 4276]"
TR-5984,"[5941, 5778, 5796]"
TR-5985,"[8414, 5973, 5557]"
TR-5986,"[5880, 3610, 2536]"
TR-5987,"[5968, 8084, 2541]"
TR-5988,"[802, 1650, 5373]"
TR-5989,"[8584, 7899, 4040]"
TR-5990,"[6366, 6082, 7380]"
TR-5991,"[1727, 3203, 4667]"
TR-5992,"[6974, 643, 7386]"
TR-5993,"[2541, 2630, 5935]"
TR-5994,"[600, 3828, 77]"
TR-5995,"[5561, 985, 2113]"
TR-5996,"[5964, 5821, 8335]"
TR-5997,"[5973, 2967, 8621]"
TR-5998,"[2591, 8393, 4541]"
TR-5999,"[1253, 7618, 3376]"
TR-6000,"[6632, 6220, 3062]"
TR-6001,"[6902, 5912, 6681]"
TR-6002,"[5752, 96, 193]"
TR-6003,"[6102, 8412, 5282]"
TR-6004,"[5672, 7589, 7056]"
TR-6005,"[8276, 2967, 8448]"
TR-6006,"[7476, 1277, 5341]"
TR-6007,"[6857, 6199, 8192]"
TR-6008,"[7751, 238, 733]"
TR-6009,"[3575, 4492, 8353]"
TR-6010,"[5937, 5952, 867]"
TR-6011,"[6097, 6547, 6135]"
TR-6012,"[5857, 6146, 6135]"
TR-6013,"[3786, 3763, 4580]"
TR-6014,"[4828, 4323, 4736]"
TR-6015,"[717, 3385, 7503]"
TR-6016,"[879, 7034, 6899]"
TR-6017,"[243, 169, 295]"
TR-6018,"[6115, 5517, 8116]"
